Mouse,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
Ivns1abp,1915,2087,1858,2287,2193,1321
LOC108167733,0,0,0,15,0,0
LOC108167732,188,5,6,25,98,33
3110040M04Rik,0,0,0,0,0,0
C730036E19Rik,1,0,0,7,0,0
Gm36077,0,0,0,0,0,0
Gm36139,0,0,0,0,0,28
Gm36297,0,0,0,0,0,0
Hmcn1,1276,1212,968,208,41,118
Gm41967,0,0,0,0,0,0
Prg4,0,0,0,1,0,0
Tpr,2283,2227,2685,2317,2209,2304
BC003331,365,536,984,763,691,992
2310030A07Rik,0,0,0,0,0,0
Pdc,0,0,0,0,0,0
Gm15453,0,0,4,1,0,2
Ptgs2os2,0,0,0,0,0,0
Ptgs2,18,0,20,34,45,116
Ptgs2os,0,0,0,49,0,0
Pla2g4a,71,6,32,33,37,1
Gm29398,0,0,0,0,0,0
Gm41966,0,0,0,0,0,0
Brinp3,36,114,216,428,375,376
Gm29514,1,38,34,30,34,18
Gm41965,0,0,0,0,0,0
Rgs18,0,0,0,0,0,0
Rgs21,0,0,0,0,0,0
Rgs1,0,0,0,0,0,0
Gm35415,0,0,0,0,0,0
Rgs13,0,0,0,0,0,0
Gm35356,0,0,0,0,0,0
Rgs2,259,402,194,1008,610,408
Gm41964,0,0,0,0,0,0
Uchl5,628,437,543,1030,519,1162
Trove2,754,545,744,890,527,505
Glrx2,349,625,300,460,221,305
LOC108167731,0,0,0,0,0,0
Gm38658,0,0,0,0,0,0
B3galt2,435,275,341,1129,623,772
Cdc73,701,333,471,610,439,746
Gm35303,0,0,0,0,0,0
Gm35244,0,0,7,0,0,0
4930590L20Rik,0,0,0,0,0,0
Kcnt2,721,657,549,854,805,350
Cfh,1759,709,1136,141,302,133
Cfhr2,1,0,0,0,0,0
Gm41963,0,0,0,0,0,0
Gm4788,0,0,2,0,0,0
Cfhr3,0,0,0,0,0,0
Cfhr1,0,0,0,0,0,0
F13b,0,0,0,0,0,0
Aspm,0,1,0,0,0,34
Gm41962,0,0,0,0,0,1
Zbtb41,362,562,478,638,458,404
Gm34816,0,0,0,0,0,0
4933436E23Rik,0,0,0,0,0,0
Crb1,0,0,0,0,0,24
Gm41960,0,0,0,0,0,0
4930596I21Rik,0,0,0,16,0,0
Dennd1b,376,74,150,210,155,249
1700019P21Rik,0,0,0,0,0,0
2310009B15Rik,0,0,1,32,12,60
Lhx9,11,0,105,0,0,132
Gm5833,0,0,0,0,0,0
Nek7,901,1295,1285,983,562,940
Gm28500,0,0,0,0,0,0
Atp6v1g3,0,0,0,0,0,0
Ptprc,22,84,55,41,17,10
Gm34353,30,1,0,0,0,2
Mir181b-1,0,0,0,0,13,0
Mir181a-1,0,0,0,0,0,0
Gm4258,16,0,0,5,1,12
Gm34306,0,0,0,0,0,0
Gm34244,0,0,0,0,0,0
Nr5a2,0,0,0,0,0,0
Platr22,0,0,0,0,0,0
Gm19705,0,0,0,0,0,0
Gm41958,4,0,2,18,1,3
Gm34056,0,0,0,0,0,0
Zfp281,332,955,844,930,756,814
Gm29485,0,0,0,0,0,0
Kif14,68,0,0,0,0,2
Ddx59,18,164,248,80,25,101
9230116N13Rik,0,0,4,0,0,0
Camsap2,2548,1703,2869,2908,2606,3385
Gpr25,0,0,56,17,30,18
5730559C18Rik,39,9,0,0,2,5
Mroh3,0,0,0,1,0,9
Kif21b,498,739,1077,935,1493,1274
Gm15850,0,0,0,0,0,0
Cacna1s,0,0,0,0,0,0
Ascl5,0,0,0,0,8,0
Tmem9,423,300,473,259,278,571
Igfn1,0,5,42,120,36,27
Pkp1,0,114,0,39,0,0
Tnnt2,5,1,104,98,17,40
Lad1,0,0,48,65,0,1
Tnni1,1,57,114,15,26,97
Phlda3,34,87,115,239,54,217
Csrp1,1772,1399,3057,1627,1668,2338
Gm32835,0,0,0,0,0,0
Gm4793,0,3,93,4,52,2
Gm32940,0,0,0,0,0,0
Mir1231,0,0,0,0,0,0
Nav1,1168,835,1156,1827,1107,2072
Ipo9,1579,1957,1323,1826,1786,1791
Shisa4,750,506,639,941,619,746
Lmod1,554,53,382,0,2,0
Gm41956,0,0,0,0,0,0
Timm17a,284,146,288,229,212,311
Rnpep,57,412,278,323,185,298
Elf3,0,0,0,0,0,0
Gm41955,0,0,0,0,0,0
Gpr37l1,749,1401,1070,1179,1547,1213
Arl8a,1004,933,750,1425,852,898
Ptpn7,5,2,0,0,13,3
Ptprv,0,21,1,0,61,6
Lgr6,0,52,39,91,153,159
Ube2t,66,0,0,3,0,0
Gm32670,0,0,0,0,0,0
Ppp1r12b,871,1005,1294,1488,1670,1631
Syt2,420,569,377,571,754,1168
Kdm5b,412,1000,1217,1435,1048,1231
LOC108167730,0,0,0,0,0,0
Mgat4e,0,0,0,0,0,0
LOC108167729,0,0,0,0,0,0
Gm29376,0,0,0,0,0,0
Rabif,26,40,144,193,86,132
Klhl12,69,284,485,332,414,431
Adipor1,1533,942,1298,753,741,821
Cyb5r1,204,75,97,82,78,85
4933406M09Rik,0,0,0,0,0,0
Tmem183a,92,178,137,293,188,64
Gm32267,0,0,0,0,0,0
Ppfia4,377,900,641,455,813,935
Myog,0,0,0,0,0,0
Gm32221,0,0,0,0,0,0
Adora1,1847,2090,1865,3494,3436,3472
Mybph,0,4,0,0,5,0
Chil1,29,91,111,3,62,4
LOC108167728,0,0,0,0,0,0
Chit1,0,0,0,0,0,0
Gm32039,0,0,0,0,0,0
Gm31974,0,0,27,0,0,0
Btg2,415,100,169,178,71,35
LOC105246710,0,0,0,0,0,0
Fmod,161,46,6,0,64,36
Gm31629,0,0,15,0,3,0
Prelp,388,238,475,91,64,44
Optc,0,0,0,0,0,6
Gm31515,0,0,0,0,0,0
Gm28441,0,0,0,0,0,0
Gm41954,0,107,0,0,0,0
Mir6903,0,0,0,0,0,0
Atp2b4,1050,1885,1066,3391,2242,1849
Lax1,0,0,5,0,0,0
Zbed6,809,791,734,417,410,835
Zc3h11a,1071,1914,1136,993,824,1057
Snrpe,46,26,100,49,74,56
Sox13,210,166,416,81,114,67
Etnk2,0,0,0,0,0,32
Ren1,0,0,0,0,0,0
Kiss1,0,0,0,0,0,0
Golt1a,0,0,30,0,0,0
Gm19461,0,0,1,0,0,30
Plekha6,263,456,206,631,645,603
Ppp1r15b,242,395,433,397,441,520
Gm28609,0,0,0,0,0,0
Pik3c2b,142,163,254,306,215,296
n-TKctt25,0,0,0,0,0,0
n-TKctt26,0,0,0,0,0,0
Gm41953,0,0,0,0,0,0
Mdm4,726,532,648,706,732,741
Gm38687,0,0,0,0,0,0
Gm31159,0,0,0,0,6,0
Lrrn2,278,112,497,386,608,977
Gm31101,0,0,0,0,0,0
Gm10538,0,0,0,0,0,0
LOC108167727,0,0,0,0,0,0
Nfasc,1855,2261,3169,4631,3871,4463
Cntn2,1051,1110,1253,1711,1107,1849
Tmem81,0,0,0,0,0,0
Rbbp5,416,311,548,657,533,621
Dstyk,846,468,698,735,596,965
Tmcc2,636,2364,1668,1239,1947,2289
F730311O21Rik,0,0,0,0,0,0
Gm30744,0,0,0,0,0,0
Nuak2,0,7,0,0,10,24
Klhdc8a,2,199,90,109,75,98
Gm38446,0,0,0,0,0,0
Gm29630,0,0,0,0,0,0
Mir135b,0,0,0,0,0,0
Lemd1,0,0,0,0,19,0
Gm29695,0,33,93,40,132,69
Gm30242,0,0,0,0,0,0
Gm30153,0,0,0,0,0,0
Cdk18,59,31,50,301,177,145
LOC108167726,0,0,0,11,3,0
LOC105246707,0,0,0,0,1,0
Mfsd4a,570,309,214,630,447,680
Elk4,600,988,385,345,418,388
Slc45a3,0,0,0,0,5,9
Nucks1,2056,2223,2112,3176,2368,2727
Rab29,165,36,39,10,5,5
Slc41a1,723,612,573,512,692,460
Pm20d1,0,62,0,1,17,12
Slc26a9,0,0,0,0,0,0
Gm30104,0,0,0,0,0,0
Rab7b,0,10,0,76,5,11
LOC108167725,0,0,0,0,0,0
Ctse,0,0,0,0,0,0
Avpr1b,0,0,0,0,0,5
Fam72a,0,13,74,18,0,0
Srgap2,1855,2434,1907,1104,858,1055
Ikbke,0,53,0,0,13,0
Gm29953,0,8,2,2,22,2
Rassf5,12,53,9,63,105,109
Eif2d,53,116,214,203,109,162
Dyrk3,36,0,14,0,19,54
Mapkapk2,169,58,50,41,86,175
Il10,0,0,0,0,0,0
Gm41952,0,0,0,0,0,0
Il19,0,0,0,0,0,0
Il20,0,0,0,0,0,0
Il24,0,0,0,0,0,0
Fcmr,0,0,14,0,0,0
Pigr,0,0,0,0,1,0
LOC102640771,0,0,0,0,0,0
Fcamr,0,0,0,1,0,0
Gm28856,0,0,0,0,0,0
Gm28857,0,0,0,0,0,0
AA986860,9,56,6,64,51,54
Yod1,0,3,123,133,78,167
Pfkfb2,355,403,482,478,364,643
C4bp-ps1,0,0,0,2,0,0
C4bp,0,0,0,0,0,0
Zp3r,0,0,0,0,1,0
Gm16083,0,0,1,67,2,31
Cd55,139,6,22,35,29,26
Gm15674,0,0,0,0,0,0
Cd55b,0,0,0,0,0,0
Gm41951,0,0,0,0,0,0
Gm36347,0,0,0,0,0,0
Thsd7b,72,86,60,143,35,199
Cxcr4,0,0,0,0,0,1
Gm41950,0,0,0,0,0,0
Dars,589,699,549,1229,567,574
Mcm6,39,93,166,72,45,209
Lct,0,0,40,0,11,302
Gm41949,46,110,61,2,65,50
Ubxn4,737,661,968,1298,908,848
Mir128-1,0,71,1,0,7,13
R3hdm1,1946,2636,1781,3480,3359,2598
Gm28800,0,0,0,0,2,22
Zranb3,58,183,99,32,207,155
Rab3gap1,845,1073,1067,1152,978,878
Map3k19,12,35,95,5,66,13
Ccnt2,252,319,472,262,308,420
2900009J06Rik,0,0,0,0,3,0
Acmsd,0,0,0,0,0,0
Gm35993,0,0,0,0,0,0
Tmem163,85,72,116,386,141,480
Gm41947,0,0,0,0,0,0
Gm8451,8,0,0,0,0,1
Mgat5,1056,732,1291,1631,1467,1602
Gm41945,0,0,0,0,0,0
LOC102639337,0,0,0,0,0,0
Gm35562,0,0,0,0,0,33
Nckap5,94,96,5,145,80,116
Lypd1,663,670,1003,685,305,1938
Gm41943,0,0,0,0,0,4
Gpr39,0,0,0,0,0,0
Slc35f5,229,248,239,64,67,172
Actr3,2220,1720,1805,2427,1287,1951
Gm35355,30,0,0,0,0,0
Gm41941,118,21,102,178,75,99
Dpp10,830,498,507,1657,1205,1328
Gm28590,0,0,0,0,0,0
Ddx18,230,58,191,120,94,74
Htr5b,1,0,1,2,14,6
Ccdc93,350,299,230,255,273,445
Gm35243,0,0,0,0,12,0
2210011K15Rik,0,0,0,0,0,0
LOC108167603,0,0,0,0,0,0
Insig2,550,622,727,458,852,824
Gm41940,0,0,0,0,0,0
LOC108167723,0,0,0,0,0,0
Celrr,56,91,5,3,1,22
Gm34698,0,0,0,0,0,0
Gm34641,0,0,0,0,0,0
Gm34584,0,0,0,0,0,0
Gm29345,0,0,0,0,0,0
2610027F03Rik,0,0,0,0,0,0
Gm34352,0,0,0,0,0,0
En1,0,0,24,0,0,0
Gm41939,0,0,0,0,0,0
Marco,192,0,0,0,0,0
LOC108167722,0,0,0,0,0,0
C1ql2,0,1,277,9,23,173
Steap3,23,166,47,28,32,76
3110009E18Rik,87,0,1,53,0,30
Dbi,359,318,1505,1036,372,988
Gm41938,0,0,0,0,0,0
Gm41937,0,3,0,0,0,0
Tmem37,0,11,18,5,28,1
Gm41936,0,0,0,0,0,0
Gm33764,0,0,0,0,0,0
Sctr,0,24,0,0,0,0
Gm33817,0,0,0,0,0,0
Cfap221,0,0,1,45,0,0
Tmem177,0,4,50,87,54,15
Gm28209,0,0,0,0,0,0
Ptpn4,1034,1566,1396,2153,1735,2035
Epb41l5,0,39,113,70,76,169
3830432H09Rik,0,0,0,0,0,0
Tmem185b,276,1,45,21,76,3
Ralb,228,199,351,158,82,93
LOC108167708,0,0,0,0,0,0
Gm33575,0,0,0,0,0,0
Gm33490,0,0,0,0,0,0
Gm41935,0,0,0,0,0,0
Inhbb,53,183,128,65,22,18
Gm33388,0,0,0,0,0,0
LOC108167707,0,0,0,0,0,0
Gm41934,0,0,0,0,0,0
Mir6346,0,0,0,0,0,0
Gli2,21,0,56,11,60,28
Tfcp2l1,5,25,111,96,162,72
2900060B14Rik,0,0,10,0,0,0
Clasp1,825,1286,1064,1324,1176,1281
Gm28867,0,0,0,0,0,0
Nifk,111,16,154,312,172,244
Tsn,361,803,687,604,547,783
B020011L13Rik,0,0,0,0,0,0
LOC108167601,0,0,0,0,0,0
Cntnap5a,538,510,376,973,999,1220
LOC108167704,0,0,0,8,19,40
Gm33042,1,0,0,0,0,0
Gm41933,0,0,0,0,0,0
Gm32985,0,0,0,0,0,0
LOC108167836,0,0,0,0,0,0
Gm41932,0,0,0,0,0,0
Gm41931,0,0,0,0,0,0
Gm32810,0,4,0,90,87,5
Dsel,162,243,128,381,233,547
LOC102635409,0,0,0,0,0,0
n-TKctt7,0,0,0,0,0,0
Cdh19,310,61,87,448,293,308
Gm41930,0,0,0,0,0,0
Cdh7,45,244,257,227,157,383
Gm41929,0,0,0,0,0,0
Gm28282,0,0,0,0,0,0
D830032E09Rik,0,0,0,0,0,0
Gm15389,0,0,0,0,0,0
Serpinb8,136,72,68,375,123,93
Serpinb10,0,0,0,0,0,0
Serpinb2,0,0,0,0,0,0
Serpinb7,0,0,0,0,0,0
Serpinb11,0,0,0,0,0,0
Serpinb3c,0,0,0,0,0,10
Serpinb3b,0,0,0,0,0,0
Serpinb3d,0,0,0,0,0,0
Serpinb3a,0,0,0,0,0,0
Serpinb13,0,0,0,0,0,0
Serpinb12,0,0,0,0,0,0
Serpinb5,0,0,0,0,0,0
Vps4b,551,185,667,556,391,392
Kdsr,132,352,471,725,409,396
Gm37053,0,0,21,1,1,39
Mir3473f,0,0,0,0,0,0
Bcl2,194,289,342,335,410,294
Gm41928,0,0,0,0,0,0
Phlpp1,692,1013,1339,1493,1272,1519
Gm20753,0,1,18,1,5,0
Gm26509,0,0,0,0,0,0
Zcchc2,817,378,511,258,443,402
Gm7160,6,33,2,0,0,1
Gm41927,0,0,0,0,0,0
Gm41926,0,0,0,0,0,6
Tnfrsf11a,243,67,116,142,53,74
2310035C23Rik,470,368,407,862,312,771
Pign,63,44,87,212,273,288
Gm28403,0,0,0,0,0,0
Gm17634,0,0,0,7,3,0
Rnf152,415,394,651,822,505,769
Gm29012,0,0,0,0,0,0
Gm41925,0,0,0,0,0,0
Cdh20,54,424,331,474,294,490
Gm41924,0,0,0,0,0,0
Gm31973,0,0,0,0,0,0
Gm20268,0,0,0,0,0,0
Gm41923,0,0,0,0,0,0
Cntnap5b,112,128,357,468,662,666
Gm7967,0,26,0,0,0,0
Slco6d1,0,0,0,0,0,0
Gm29461,0,0,0,0,0,0
1810006J02Rik,0,0,0,0,0,0
B230216N24Rik,7,2,4,12,6,21
Gm31771,0,0,0,0,0,0
Pam,1304,1775,1184,986,917,1252
Gin1,3,14,21,45,84,99
Ppip5k2,44,315,389,251,337,283
D1Ertd622e,483,256,286,913,311,386
LOC105246668,14,2,0,60,15,20
Gm7135,0,0,0,0,0,0
Gm7133,0,0,0,0,0,0
Slco6c1,0,0,0,0,0,8
Slco6b1,0,0,0,0,0,0
Panct2,0,0,61,35,57,32
Slco4c1,0,0,1,52,20,23
4930533P14Rik,0,0,0,0,0,0
Gm30490,0,0,0,0,0,0
Gm29601,0,0,0,0,0,0
1700063A18Rik,0,0,0,0,0,0
4930598F16Rik,0,0,0,0,0,0
Gm30431,0,0,0,0,0,2
St8sia4,608,964,1060,114,118,260
Fam174a,240,994,434,461,340,388
4930440C22Rik,0,0,0,0,0,0
Pdcd1,0,0,0,0,5,0
Neu4,3,2,76,75,58,47
Gm6086,0,0,0,0,0,0
Gm7889,0,0,0,0,0,0
Gm9994,0,0,0,0,0,0
Gm30204,0,0,0,0,0,0
Gal3st2,0,0,0,0,0,0
D2hgdh,12,40,104,36,70,51
Ing5,72,285,214,120,203,137
Dtymk,2,0,122,19,70,49
Atg4b,142,317,365,315,394,238
Thap4,200,146,108,66,42,117
Bok,137,146,54,234,59,303
Stk25,689,1137,1321,1820,1006,1193
Gm41920,0,0,0,0,41,11
Farp2,0,14,74,44,49,125
Sept2,457,1163,945,690,470,522
Hdlbp,1774,2100,1680,2126,1690,1838
Ano7,0,0,0,0,0,0
Mir6345,0,0,1,0,0,0
Mir6902,0,0,0,0,0,0
Ppp1r7,982,486,701,1243,752,760
Pask,25,0,0,20,27,9
Gm28535,2,0,0,0,0,0
Mterf4,17,147,217,150,90,76
Mir6901,0,0,0,0,0,0
Sned1,162,151,300,26,109,81
Crocc2,0,0,0,0,0,0
2310007B03Rik,0,0,0,0,0,0
Agxt,0,0,0,0,0,0
Gm36472,0,0,0,0,0,0
Kif1a,7730,11195,11092,17083,16767,18039
Aqp12,0,0,0,0,0,0
Gm36424,0,0,0,0,0,0
Gpr35,0,0,0,0,0,0
Capn10,40,20,157,155,96,78
9430060I03Rik,0,0,0,0,0,0
Rnpepl1,220,284,198,190,54,105
5033417F24Rik,0,0,115,18,28,1
Dusp28,124,60,54,239,144,201
Gm36184,0,0,0,0,0,0
Ankmy1,0,0,0,0,0,0
Mir149,0,0,0,0,0,0
Gpc1,137,318,566,456,479,505
Gm36102,0,0,0,0,0,0
Gm29483,0,1,0,0,0,0
Otos,0,0,0,0,0,15
Myeov2,967,197,1039,723,358,615
Olfr12,0,0,0,0,0,0
Olfr1410,0,0,0,0,0,0
Olfr1411,0,0,0,0,0,0
Olfr1412,0,0,0,0,0,0
Olfr1413,0,0,0,0,0,0
Olfr1414,0,0,0,0,0,0
Olfr1415,0,0,0,0,0,0
Olfr1416,0,0,0,0,0,0
Mir6900,0,0,0,0,0,0
Ndufa10,992,842,1326,1669,1061,1358
Gm35992,0,0,0,0,0,0
LOC108167659,1,0,0,37,10,7
Hdac4,762,558,815,680,974,1298
LOC108167833,0,0,0,0,0,0
LOC108167658,0,0,0,0,0,0
Twist2,0,10,0,0,0,0
Gm28380,0,0,0,0,0,0
Asb1,486,384,392,493,474,444
Traf3ip1,47,266,246,350,195,307
Gm28382,0,0,0,0,0,0
Gm35591,0,0,0,0,0,0
Per2,306,203,79,238,218,401
Hes6,5,141,4,54,36,27
1700020N18Rik,0,0,0,0,0,0
Ilkap,196,431,308,275,63,249
Fam132b,0,0,0,11,9,1
Klhl30,1,0,0,0,0,0
Espnl,0,0,0,0,0,1
Scly,185,24,79,29,62,44
Ube2f,0,436,167,347,254,199
Ramp1,608,647,384,545,460,534
Rbm44,0,0,0,0,0,0
Lrrfip1,613,347,618,599,414,311
Rab17,0,0,0,0,0,0
Prlh,0,0,0,0,0,0
Mlph,7,0,157,1,0,49
Gm35381,0,0,0,0,0,0
Col6a3,101,6,87,0,9,31
Gm41918,0,0,0,0,0,0
Gm35332,0,0,0,0,0,0
Gm9991,0,0,0,0,0,0
Gm35242,0,0,0,0,0,0
Cops8,601,462,631,767,468,670
Gm35192,0,0,0,0,0,0
Gm41917,0,0,0,0,0,0
LOC108167648,0,0,0,0,0,0
Gm35048,0,0,0,0,0,0
Gm28722,0,0,0,0,0,0
Gm34992,0,0,0,0,0,0
LOC102638195,0,0,0,0,0,0
Gm34930,0,0,0,1,23,0
Ackr3,600,196,455,138,86,76
4930434B07Rik,0,0,0,0,0,0
Iqca,0,42,0,3,0,0
Gm34616,0,0,0,0,0,0
Gm41915,0,0,0,0,0,7
Asb18,0,0,0,0,0,0
LOC102637806,0,1,0,35,0,0
Gbx2,0,0,10,0,0,4
4933400F21Rik,0,0,6,0,0,0
Gm41914,0,0,0,0,0,0
Gm28499,0,0,0,9,0,13
Agap1,1064,1548,1351,2339,2443,2764
Gm41913,0,0,0,0,0,0
C030007H22Rik,0,0,0,0,0,0
Gm34331,2,0,0,0,0,0
Sh3bp4,175,501,435,55,177,92
1700067G17Rik,0,0,0,0,0,0
Gm34194,183,0,2,0,0,0
Platr5,0,0,0,0,0,0
Arl4c,103,75,323,187,408,464
Gm41912,0,0,0,0,0,0
Gm19589,0,0,0,0,0,0
Glrp1,0,0,0,0,0,0
Gm28888,0,0,0,0,0,0
Gm29538,0,0,0,0,0,0
Spp2,0,0,0,0,0,0
Trpm8,0,0,0,0,0,0
Hjurp,319,685,557,241,366,567
Mroh2a,0,0,50,0,0,0
Ugt1a1,0,0,0,0,0,0
Dnajb3,0,0,0,0,6,0
Ugt1a2,0,0,0,0,0,0
Ugt1a5,0,0,0,0,0,3
Ugt1a6a,0,0,0,0,0,0
Ugt1a6b,0,0,0,0,0,0
Ugt1a7c,0,5,0,0,0,0
Ugt1a9,0,0,0,0,0,0
Ugt1a10,0,0,0,0,0,0
Usp40,408,356,209,110,191,234
Gm19582,0,0,0,0,0,0
Dgkd,548,586,952,682,764,929
Gm38609,0,0,0,0,0,0
Sag,1,1,0,0,5,0
Scarna6,0,0,0,0,0,0
Atg16l1,109,307,748,578,313,535
Gm33517,0,0,0,0,7,0
Gm33470,0,0,0,0,0,0
Inpp5d,21,144,147,182,87,120
Neu2,0,7,55,32,5,3
LOC108167634,0,0,0,0,0,16
Ngef,1525,1338,786,2947,2848,1510
3110079O15Rik,0,0,0,8,8,1
Kcnj13,19,0,0,0,0,0
Gigyf2,761,1118,1361,1949,1417,1132
Gm41911,0,0,0,0,0,0
Efhd1,0,74,332,339,60,234
Eif4e2,945,748,1009,1149,895,1160
Chrng,0,0,0,0,0,0
Chrnd,0,0,0,0,0,0
Prss56,0,0,0,34,0,0
Gm33292,0,0,0,0,0,0
Ecel1,2,31,8,24,95,93
Akp3,0,0,0,0,0,0
Alpi,0,0,0,0,0,0
Alppl2,0,0,0,0,0,0
Gm29371,0,0,0,0,0,0
Gm41910,0,0,0,0,0,0
Gm28375,0,0,0,0,0,0
Gm41909,0,0,0,0,0,0
Dis3l2,27,75,180,216,155,66
Nppc,0,0,1,67,3,28
Gm41908,0,0,0,0,0,0
Cops7b,101,68,80,125,29,69
Pde6d,202,187,525,538,155,484
Ptma,3560,2754,2678,1286,1161,1476
Gm41907,0,0,0,0,0,0
Gm32758,0,0,0,0,0,0
Gm32700,0,0,0,0,0,0
1700019O17Rik,0,0,0,0,0,0
Nmur1,0,0,0,0,0,0
C130036L24Rik,0,8,2,0,3,19
Snord82,0,0,0,0,0,0
Gm24148,0,0,3,0,0,0
Snora75,0,0,0,0,1,3
Ncl,5270,3052,3808,3702,2343,3520
B3gnt7,0,0,0,0,0,0
Gm28626,0,0,0,0,0,0
Gm16341,0,0,0,0,0,0
LOC108167633,0,0,0,0,0,0
Armc9,96,268,72,291,203,103
Htr2b,0,0,0,0,4,0
Psmd1,1194,1645,2399,2294,1957,2396
2810459M11Rik,5,0,148,55,80,82
Spata3,0,0,0,0,0,0
Gm41905,0,0,0,0,0,0
Gpr55,0,0,0,0,0,0
4933407L21Rik,0,0,0,4,2,15
Gm32302,0,0,0,0,0,0
Itm2c,5452,5899,5569,7740,7687,6354
Cab39,2498,1633,1921,2832,1858,2296
9930111H07Rik,0,0,0,0,0,0
Mir8096,0,0,0,0,0,0
A630001G21Rik,0,0,0,0,11,7
Sp100,874,880,538,87,32,16
LOC102634459,0,0,0,0,0,0
Sp140,0,182,57,0,2,0
Sp110,31,39,11,0,7,6
Gm2427,0,0,1,0,0,0
Gm2666,0,0,0,0,0,0
LOC105243968,0,0,0,0,0,0
LOC101055758,0,0,0,0,0,0
LOC108167347,0,0,0,0,0,0
C130026I21Rik,0,0,0,0,0,0
Gm7609,0,0,0,0,0,0
LOC102638435,0,0,0,0,0,0
Gm38510,0,0,0,0,0,0
Gm35498,0,0,0,0,0,0
A530040E14Rik,7,0,0,0,0,0
A530032D15Rik,0,0,0,0,0,0
Gm15433,0,0,0,0,0,0
Gm39669,0,13,0,0,0,15
Slc16a14,27,135,36,79,87,53
Fbxo36,0,72,0,116,26,76
Trip12,1872,2381,2445,2368,2400,2828
Mir5126,0,0,0,0,0,0
Dner,451,544,475,1059,851,999
Mir6353,0,0,0,0,0,0
Pid1,504,163,225,510,242,342
Sphkap,661,1179,1769,1825,1818,2843
Daw1,0,0,0,0,0,0
Ccl20,0,0,0,0,0,0
Krtap28-13,135,0,0,0,0,0
Slc19a3,261,673,726,5,13,40
Agfg1,697,643,1124,749,757,780
LOC108167631,0,0,0,0,0,0
Gm34450,0,0,0,0,0,1
Gm17764,0,0,4,0,0,0
Gm34286,0,0,0,0,0,0
Tm4sf20,0,0,0,0,0,0
Gm39668,0,96,34,6,42,21
Mff,773,1189,1881,2004,954,1631
LOC105243964,0,0,0,0,0,0
Col4a3,251,0,63,0,0,1
Col4a4,90,68,3,8,0,0
LOC108167630,0,0,0,0,0,0
Rhbdd1,0,15,122,40,81,58
Irs1,965,366,368,304,216,374
Mir6344,0,0,0,0,0,0
Nyap2,605,462,378,748,352,435
Dock10,685,1078,781,833,775,1285
1700016L21Rik,0,0,0,0,0,0
Gm38673,0,0,0,0,0,0
Gm39667,0,1,0,10,34,0
Cul3,1587,1901,2301,2995,2029,2438
Gm34098,0,0,0,0,0,13
2310015K22Rik,0,0,0,0,0,0
LOC108167342,0,0,0,0,0,0
Fam124b,16,0,10,25,0,0
Gm33970,0,0,0,0,0,0
Serpine2,2075,2612,2970,1127,1555,1801
Gm39666,0,0,0,0,0,0
Mrpl44,96,495,362,192,147,65
Wdfy1,300,179,356,498,442,579
Ap1s3,0,0,2,4,22,5
Scg2,1895,2653,3377,2986,3090,4352
Kcne4,72,18,117,40,7,43
Gm29536,0,0,0,0,0,0
Gm33693,0,0,0,0,0,0
Gm38631,0,0,0,0,0,0
Utp14b,146,318,531,252,247,267
Acsl3,733,2703,2217,3040,2556,2072
LOC108167629,0,0,0,0,0,0
Gm39665,0,0,0,0,0,0
Mogat1,0,0,0,0,0,8
Farsb,145,560,598,367,272,567
Sgpp2,609,529,297,330,191,162
Gm2102,0,53,1,8,24,0
Gm33152,0,0,0,0,0,0
Pax3,0,0,8,0,0,0
Gm33030,0,0,0,0,0,0
Gm33083,0,0,0,0,0,0
Gm32974,0,0,0,2,0,0
Gm32793,0,5,5,142,16,1
Mir6352,0,0,0,30,0,0
Epha4,2167,2069,3169,3541,3696,3764
Mir6343,0,0,0,0,0,0
Gm17751,0,1,0,0,4,0
Gm32737,0,0,0,0,0,2
Gm29065,0,0,0,0,0,0
Gm32622,0,0,0,0,0,0
Slc4a3,234,692,273,328,604,688
Stk11ip,20,21,33,65,122,92
Inha,1,26,127,132,132,43
Obsl1,1,7,12,12,56,164
Tmem198,411,383,485,479,468,401
Chpf,105,480,96,335,403,284
Gm32506,0,0,0,0,0,0
Asic4,82,230,23,217,266,26
Gmppa,180,199,58,123,108,90
Speg,473,1563,690,1032,1372,992
Gm15179,0,0,0,0,0,0
Des,418,151,180,7,37,0
Dnpep,328,239,234,382,100,200
Resp18,446,166,370,162,167,739
Ptprn,1566,2420,1760,2789,3330,2742
Dnajb2,541,918,644,819,770,1139
A630095N17Rik,0,0,0,0,0,0
Tuba4a,2561,1625,1854,4071,2740,2676
Stk16,641,399,403,450,350,322
Glb1l,279,152,86,70,52,80
Ankzf1,36,7,198,166,98,100
Atg9a,195,497,492,405,679,577
Abcb6,33,99,91,173,163,156
Zfand2b,167,0,15,20,45,92
Fam134a,927,1034,763,991,1037,1393
Cnppd1,0,103,153,160,125,103
Slc23a3,0,0,0,0,1,0
Nhej1,0,0,1,0,8,6
Ihh,0,0,0,0,0,0
Ccdc108,5,0,0,2,8,3
Mir375,0,0,0,0,0,0
Cryba2,0,0,0,0,0,0
Fev,0,0,0,0,0,0
Cdk5r2,1361,2094,1058,1600,1690,1061
Gm16582,0,0,0,0,0,0
Gm32275,0,0,15,0,2,1
